Customer ID,Product ID,Product Rating,Purchase Date,Return Date,clean_review,duplicate_count,duplicate_score,max_similarity,similarity_score,keyword_count,keyword_score,review_similarity_score,review_flag
CUST01526,PROD-CSaJ-4611,5,29-03-2023,08-04-2023,good shoes very comfortable out of the box ive worn them for a couple of hours they have the best support and theyre light and comfy im and weigh,1,0,26.36,0,0,0,0,Genuine
CUST01527,PROD-TaG-8019,5,20-07-2024,,i bought this for a little girls birthday and it was a huge success the additional styling tools are okay but really i payed the extra money for this doll versus the one without the additional tools because this one has a better dress that is a little truer to the actual elsa dress with the sheer,1,0,19.12,0,0,0,0,Genuine
CUST01528,PROD-KS-3286,4,01-05-2024,,great story i loved both characters the chemistry between them was hot and steamy i just wanted to read more about the people places and people that we met in the book the story was well written and kept me engagedi absolutely loved this book i was given this book by,1,0,42.12,0,0,0,0,Genuine
CUST01529,PROD-SaO-6977,4,24-03-2023,,i love these shorts however sometimes it does pinch and it has to be readjusted,1,0,18.41,0,0,0,0,Genuine
CUST01530,PROD-B-5339,3,17-06-2022,,cary grant was gorgeous suave a very good actor and at times could be a controlling and confused man dyan cannon writes about mr grant with openness and yes is is her autobiography as well as his biography in a sense covering the years from her start in hollywood to just about the current da,1,0,15.26,0,0,0,0,Genuine
CUST01531,PROD-TaHI-4598,5,11-01-2024,15-01-2024,you wont go wrong purchasing this set as long as you keep your hands cleanvery nicei bought this for a friend and he is a very nice person he is very happy with it i am a bit skeptical about the price as it is not the best price i have the most expensive knives in the world but i am rea,1,0,36.97,0,0,0,0,Genuine
CUST01532,PROD-E-1009,5,01-11-2024,06-11-2024,replaced an arock board that had an ac adapter which was a nice upgrade,1,0,18.8,0,0,0,0,Genuine
CUST01533,PROD-E-9005,4,03-11-2023,,not as substantial as i would have selected but adequate for my job,1,0,20.4,0,0,0,0,Genuine
CUST01534,PROD-KS-1409,2,25-02-2023,,the author tried to make the mysteryromance novel cute but i could not really get into the book would not really recommend,1,0,25.6,0,0,0,0,Genuine
CUST01535,PROD-KS-1409,5,11-11-2024,,love this story it was different then the other stories that is in this series in that had a lot of humor i couldnt stop reading,1,0,30.59,0,0,0,0,Genuine
CUST01536,PROD-B-4483,4,28-09-2022,10-10-2022,i like it very detailed and interestingi really enjoyed this book its been a long time since i,1,0,25.27,0,0,0,0,Genuine
CUST01537,PROD-MaT-6514,4,04-08-2024,18-08-2024,this movie is basically two people who are trying to make a living one is a person who is selfconscious about the fact that his life is around him and the other is a person who is afraid of him both of them have some kind of problem with the fact that they are a woman and have to do it because t,1,0,32.8,0,0,0,0,Genuine
CUST01538,PROD-B-1525,4,21-03-2024,04-04-2024,super color and helps leather an alloy of materials and a cold steel is the only one,1,0,17.72,0,0,0,0,Genuine
CUST01539,PROD-E-1319,2,30-05-2022,13-06-2022,thre of them in one go the only problem is that its kind of hard to find,1,0,52.86,0,0,0,0,Genuine
CUST01540,PROD-TaHI-4432,2,04-05-2022,,disappointed it would not split some logs i could split with a maul the motor takes a couple seconds to spool up for each stroke which is annoying the design requiring both hands to engage probably keeps some lawyer happy somewhere but is very clumsy to operate,1,0,12.87,0,0,0,0,Genuine
CUST01541,PROD-HaK-9689,4,24-08-2024,29-08-2024,i bought and they are functional but made from cheaper material than i expected this isnt a deal breaker for me but be forewarned they seem to be made out of aluminum that is only slightly thicker than a disposable casserole pan that can be purchased from the grocery store sense i bought,1,0,18.86,0,0,0,0,Genuine
CUST01542,PROD-SaO-6977,5,05-10-2022,,dont buy expensive poles these are a great quality and comfortable for the money i would recommend to anyone who wants a good pole but want to have a solid solid pole i like it,1,0,18.4,0,0,0,0,Genuine
CUST01543,PROD-TaHI-5422,3,10-05-2024,,i have my chains sharpened professionally when they begin to cut crooked due to uneven wear otherwise i touch them myself as soon as they fail to cut uniform shavings this usually occurs after about an hour of cutting hardwoods or two hours of softwoods if the bar gets into the dirt or you hi,1,0,22.07,0,0,0,0,Genuine
CUST01544,PROD-TaHI-3677,1,13-02-2024,26-02-2024,did not work well at all the only reason i did not rate this is because i just wanted a,1,0,40.81,0,0,0,0,Genuine
CUST01545,PROD-CSaJ-3547,5,30-09-2022,04-10-2022,im so happy i didnt have to wear the knee pads i also have a wide,1,0,45.78,0,0,0,0,Genuine
CUST01546,PROD-B-7572,5,15-03-2024,,absolutely mind bogglingly superb what a collection of alien life forms foster is insane and i hope he stays that day for a long long long long time and continues to share that magnificent insanity with us,1,0,19.55,0,0,0,0,Genuine
CUST01547,PROD-PS-8668,1,08-01-2022,,this product claims to be a large bowl but i cant even fit my fist into it my bulldog could use this as a muzzle its picturesd with a lab dog my dog is smaller than most lab dogs,1,0,35.22,0,0,0,0,Genuine
CUST01548,PROD-B-4483,5,18-05-2024,24-05-2024,love reading the outlander books i love the writing the plot is just amazing,1,0,59.2,0,1,25,5,Genuine
CUST01549,PROD-E-4923,4,10-12-2023,,nice case basic black leather feels plastic gy stiff but should provide a strong protection fits my galaxy note pro with keyboard,1,0,18.35,0,0,0,0,Genuine
CUST01550,PROD-E-9727,5,20-08-2022,29-08-2022,works amazing this is the most inexpensive electronic technology i think i have ever bought and yet the best results my house is large twice the average home and i only had coverage within one part of the house after installing this unit i have a strong signal around my entire house and all the,1,0,29.56,0,1,25,5,Genuine
CUST01551,PROD-HaK-4258,3,02-02-2022,,love the print and color of these rugs but they are very very thin great accent pieces but the runner is an unusual size and the small area rug is very small,1,0,26.65,0,0,0,0,Genuine
CUST01552,PROD-PS-7304,5,10-03-2022,24-03-2022,my dog is picky about treats shes a picky eater so im pretty,1,0,31.25,0,0,0,0,Genuine
CUST01553,PROD-MaT-2291,5,10-04-2022,19-04-2022,i was very pleased to find this movie as well i saw it for the first time last night and i am very happy i did the acting was superb the story line was believable and well told the acting was good i liked the movie the acting was a bit too predictable i also liked the fact that it was a,1,0,51.12,0,0,0,0,Genuine
CUST01554,PROD-E-4923,5,25-04-2023,30-04-2023,the lights work great it looks great and the materials are good i also like the fact that the bottom is adjustable the front of the camera is adjustable and the back is adjustable the only thing i wish it had been a little bit wider was,1,0,33.67,0,0,0,0,Genuine
CUST01555,PROD-PS-9797,3,16-08-2023,,nice idea but flimsy in construction given that youre trying to control your dog the dog pulls or tries to get it off by pawing his face the strap and plastic construction are way too flimsy i would rather pay more and have a quality product nice concept low quality,1,0,19.91,0,0,0,0,Genuine
CUST01556,PROD-TaG-2489,5,16-10-2023,24-10-2023,love the watch and gps great addition to my collection of wristbandsthis is a pretty,1,0,33.46,0,0,0,0,Genuine
CUST01557,PROD-PS-8668,4,11-09-2023,,it took about minutes of grunting and tugging and bending of the nylon rods that run lengthwise on each side of the roof however now that its put together im very impressed with it getting my kitty into it is a different matter unlike those hard plastic carriers this entire pack is made o,1,0,27.42,0,0,0,0,Genuine
CUST01558,PROD-CSaJ-1106,5,29-03-2023,,he loves this shirt it is cooler than the tshirt he usually wears and it travels well,1,0,33.88,0,0,0,0,Genuine
CUST01559,PROD-CSaJ-9279,5,25-12-2022,05-01-2023,i usually never buy my usual size but this is a perfect fit for me im and it fits perfectly the material is soft so it doesnt slip down i wear it in the winter and its warm and cozy i would definitely buy morei love these shoes i have had many pairs of these since i,1,0,34.24,0,1,25,5,Genuine
CUST01560,PROD-HaK-5889,5,07-04-2022,,oxo products never disappoint we have had the best of them all they are strong and sturdy,1,0,25.05,0,0,0,0,Genuine
CUST01561,PROD-MaT-9785,3,20-02-2024,,good memories of an old program i used to enjoy acting and stories are a bit dated but i enjoyed them nonethelessa,1,0,23.05,0,0,0,0,Genuine
CUST01562,PROD-TaHI-4598,5,02-05-2024,,i have been using the crap out of this tool here in afghanistan and it havent dissapointed me at all,1,0,24.53,0,0,0,0,Genuine
CUST01563,PROD-KS-2679,3,12-01-2023,,this collection is okay not a whole lot of detail but its still a good read i read it in one sitting i cant wait to read the next one i recommend this collection im a fanthis is a good story the characters are well developed the story is well written and the story is very well told t,1,0,53.42,0,0,0,0,Genuine
CUST01564,PROD-CSaJ-9928,5,07-04-2023,12-04-2023,i believe that as i go to the gym i will need to make sure i get the correct,1,0,24.02,0,0,0,0,Genuine
CUST01565,PROD-TaG-3504,4,06-08-2024,,only reason i gave it a four star instead of a five star is because the box smelt of ciggeret smoke an the box looked like someome tryed breaking into this is rite after the ups guy droped it off to me so i no it wasent a neibor trying to steal the dolls seems to be okay i no my fouryear old wi,1,0,18.01,0,0,0,0,Genuine
CUST01566,PROD-KS-2679,4,03-05-2024,,i felt this was a well written story with good grammar and structure riley started out as a typical woman who worried too much about what others would think as the story progresses you see her coming into her own jensen was as a typical bad boy in the military for a short story the author did gr,1,0,25.65,0,0,0,0,Genuine
CUST01567,PROD-MaT-6635,5,13-05-2023,26-05-2023,i actually thought this new film was a bit too violent for my taste but i was just blown away by how the film manages to capture the emotions of a couple of the characters the film is well done and in good hands and its definitely worth watchingthe series was cancelled by a network after only t,1,0,31.16,0,0,0,0,Genuine
CUST01568,PROD-TaHI-4432,5,10-07-2024,,very nice shelf and the material is well made very good quality nice little light,1,0,33.8,0,0,0,0,Genuine
CUST01569,PROD-SaO-2654,5,26-01-2023,08-02-2023,these were a gift for a friend and they were a good purchasenice bag for the pricei bought this for a friend,1,0,27.23,0,0,0,0,Genuine
CUST01570,PROD-CSaJ-3615,2,22-03-2022,,fit as expected but you cant go wrong with these the only reason i ordered the other pair was that,1,0,35.68,0,0,0,0,Genuine
CUST01571,PROD-TaG-3504,4,21-03-2023,28-03-2023,my son loves the light up colors and the wooden trains we also have the clue train set so we can play with our younger children and have a great time this is a great toy and we will be using it for years to come,1,0,27.72,0,0,0,0,Genuine
CUST01572,PROD-E-9727,5,01-02-2022,15-02-2022,this is the second one that i have bought and it is a nice little bag i just wanted a pair of ear buds for my office and,1,0,33.08,0,0,0,0,Genuine
CUST01573,PROD-HaK-1053,5,07-09-2024,,excellent mug great detail just as pictured and just as described works as expected,1,0,27.11,0,0,0,0,Genuine
CUST01574,PROD-SaO-7227,5,23-02-2023,,i own several of these and all i can say is that they work great ive used them for over a year and have had no issues whatsoever i use them for camping hunting fishing and just everyday use never disappointed they hold color dont bleed in wash and have many no traditional uses whatever yo,1,0,25.72,0,0,0,0,Genuine
CUST01575,PROD-E-1949,5,21-10-2023,,this case has held up for about months with two little male monsters it has been dropped thrown drug bounced tossed tickled abused hit kicked stood on and fought over on a daily basis now that i write this review im starting to think that twoyearolds should not have an ipad however,1,0,21.94,0,0,0,0,Genuine
CUST01576,PROD-E-4923,3,28-12-2024,04-01-2025,this didnt last as long as i expected ive had mine for a couple of years,1,0,36.24,0,0,0,0,Genuine
CUST01577,PROD-SaO-5741,3,16-11-2024,,i bought of these they fit well and feel comfortable the only reason i ordered is because i had a bad run the ring was not secure the edge of the ring is not where it should be if it was secure it would have been a little more comfortable,1,0,33.08,0,0,0,0,Genuine
CUST01578,PROD-TaHI-4432,5,19-08-2024,,bought this pump for new plumbing fixtures and the finish is good the pump is strong and the finish is fine i am using it for the first time in,1,0,24.52,0,0,0,0,Genuine
CUST01579,PROD-MaT-5803,3,21-02-2023,24-02-2023,ok ill admit that i was a little disappointed with this film there were a few moments in the film that were a bit dated the acting was okay but it was a bit over the top the acting was good i liked the movie the acting was a bit over the top im not sure if it was a comedy or somethin,1,0,49.77,0,0,0,0,Genuine
CUST01580,PROD-KS-7912,3,30-03-2023,,the first two books were greatbook threenot so muchit was pretty slowwith almost no tension i would have left it at two,1,0,20.72,0,0,0,0,Genuine
CUST01581,PROD-SaO-4733,5,05-05-2024,,used to mount a bsa scope with weaver rings on a ruger m very easy installation and standard tools required no alterations required,1,0,21.73,0,0,0,0,Genuine
CUST01582,PROD-PS-5119,5,17-04-2023,,my dog has had skin bacteria issue on and off for a while because of his age and immunity i read the reviews on this item and had tried the zymox brand for his ear yeast infections and this stuff performed pretty miraculously the shampoo is amazingly rich and thick it smells good and does a mu,1,0,17.94,0,1,25,5,Genuine
CUST01583,PROD-SaO-1750,5,19-10-2024,,alright the shipping is dumb im sure everyone is used to that now but this thing works i dont live in a jungle but i figured an dollar machete would work on all the thorny vines that infest the campsite i use it did that and more i cut down saplings as well the edge isnt razor s,1,0,15.95,0,0,0,0,Genuine
CUST01584,PROD-KS-3286,3,12-06-2023,,initiation by fire is the second book in the series i really enjoyed this book it has a lot of action suspense intrigue and some hot sex it is definitely a quick read i look forward to reading more from this authorthis was an excellent read the characters were strong likable and the story,1,0,36.8,0,0,0,0,Genuine
CUST01585,PROD-HaK-7126,5,01-10-2024,09-10-2024,unpacked and used as soon as it arrived i was a little surprised how well this one,1,0,21.41,0,0,0,0,Genuine
CUST01586,PROD-PS-7252,4,14-10-2022,,i really like this seed and have been buying it for about a year its the cleanest safest and most nutritious ive found in this price range my cockatiels dont complain they eat it but they dont get excited over it like they have with the cheaper sweetened and colored seeds they do have mor,1,0,23.35,0,0,0,0,Genuine
CUST01587,PROD-SaO-2139,5,01-05-2022,,perfect for keeping the cold ground off while you sleep the straps are an amazing addition so convenient and simple to stow and pack,1,0,23.41,0,2,60,12,Genuine
CUST01588,PROD-MaT-2291,5,02-06-2022,,very interesting with a different twist where you see the tables turned on the nazi,1,0,22.44,0,0,0,0,Genuine
CUST01589,PROD-HaK-8433,5,14-01-2022,20-01-2022,makes great crepes takes some time to make the crepes but its worth itvery prettyi bought this for a friend and she,1,0,16.95,0,0,0,0,Genuine
CUST01590,PROD-HaK-1053,5,06-11-2022,16-11-2022,great seller item just like itgreat quality and just what i needed for my kitchen,1,0,22.79,0,0,0,0,Genuine
CUST01591,PROD-TaG-4593,5,04-05-2022,,playmobil always delivers a great product as a psychologist and play therapist i recommend them highly,1,0,15.96,0,0,0,0,Genuine
CUST01592,PROD-TaHI-4752,4,16-09-2024,19-09-2024,the flush is quick we have the widesided flush and it is just perfect the other two we had were the flush and the flush ring was a little too close to the saw it is a good value and it is going to be a great purchase for the money i have a few of these in the house and they are a little heav,1,0,24.28,0,1,25,5,Genuine
CUST01593,PROD-KS-2424,5,22-04-2024,06-05-2024,i fell in love with this book and the characters i loved how they were both strong and determined i felt the pain they endured i loved the fact that the main character was truly,1,0,26.88,0,0,0,0,Genuine
CUST01594,PROD-TaHI-3803,5,11-08-2023,24-08-2023,need to have this little tool has the quality and power of a professional tool i have used it twice now and the tool is a solid and reliable product this tool is very reliable and it is well worth the price i would recommend itthis is an excellent product i love it i have the most beautiful,1,0,30.05,0,0,0,0,Genuine
CUST01595,PROD-E-6038,5,03-01-2023,14-01-2023,these are great replaced an ancient set of fischer speakers that had been with me since college they were circuit breaker protected fortunately these are primarily used for theater fronts and they have great sound,1,0,20.74,0,0,0,0,Genuine
CUST01596,PROD-PS-7252,5,09-05-2023,,i have always used weewee pads for my chihuahua vets suggestion i have never had to care about how thick or deodorized they were every one works fine so to me the cheapest is best since my dog uses one per week or two if you have a big dog or pony these might not be so good but who need,1,0,20.76,0,0,0,0,Genuine
CUST01597,PROD-B-2084,5,27-12-2023,31-12-2023,ive always found the isaac and juliette story to be a bit boring but im just glad i read it the main character is a bit of a good guy and thats what made,1,0,22.04,0,0,0,0,Genuine
CUST01598,PROD-SaO-5741,5,11-04-2024,,i am a c quadriplegic and the users backpack to carry pretty much everything i need for the day on the back of either my power chair or manual wheelchair backpack is very comfortable and forms well to my back pockets are all very easily accessible i dont have hand function but i can easily acc,1,0,20.05,0,0,0,0,Genuine
CUST01599,PROD-MaT-3045,4,08-04-2023,21-04-2023,french movie with subtitles but it has the quality of a good movie the movie has a lot of heart and is very informative the music is great the movie is very well acted and the acting is very good,1,0,38.73,0,0,0,0,Genuine
CUST01600,PROD-MaT-2291,5,06-03-2022,15-03-2022,i was blown away by this movie and the acting was superb there were a few moments in the movie that i missed the script and directing were top notch the acting was flawless the acting was excellent the acting was superb the special effects were excellent the special effects were excellent t,1,0,47.41,0,0,0,0,Genuine
CUST01601,PROD-SaO-2654,5,01-09-2024,15-09-2024,i ordered this pack approximately lbs which is about as big as i could carry i had to adjust the straps but it is okay this pack is very large and it is well made it is a perfect size for my size hips it is very comfortable to wear and the fact that it is a little heavier than i,1,0,35.16,0,1,25,5,Genuine
CUST01602,PROD-PS-7252,5,19-06-2022,,this is my second time purchasing the tree my flemish giant peed on the first one and there was no way to clean it since its made with untreated wood and sisal its strong and well constructed holding up to being gnawed and tossed around by a pretty large guy there are no small parts for littl,1,0,19.5,0,0,0,0,Genuine
CUST01603,PROD-KS-1520,5,10-11-2023,21-11-2023,omg what a story i loved it and the characters i will definitely be reading the next one i read this book in the last few days and have enjoyed it so much i cant wait to read it,1,0,52.16,0,0,0,0,Genuine
CUST01604,PROD-MaT-5803,5,29-03-2022,,i didnt know matthew mcconaughey had so much swagg the movie keep my attention the entire time it did not have a typical resolution nor was it predictable leading up to it it was well written and well portrayed it was convincing and real i wish more movies were this well developed,1,0,30.24,0,0,0,0,Genuine
CUST01605,PROD-B-3340,4,31-08-2024,13-09-2024,reading the oregon files is a fun engaging and informative read there is a strong interest in the two main characters and the story takes the reader through the trials and tribulations of the oregon family,1,0,26.21,0,0,0,0,Genuine
CUST01606,PROD-PS-3591,3,29-07-2023,,these seem to be good quality the only problem is that its kind of hard to put the bottom on top the plastic part is also hard to put on the sidesi have used this product for about a year now and it works great,1,0,56.95,0,0,0,0,Genuine
CUST01607,PROD-TaHI-5422,5,09-03-2022,,i was looking for a white plastic mailbox post that would fit a large mailbox solar group e that wasnt over i liked the idea of the vortex anchor for this but the reviews of that were horrible so i used a standard pressure treated x the post slides right over it and then you use l,1,0,17.55,0,0,0,0,Genuine
CUST01608,PROD-MaT-6881,4,02-02-2022,,not sure what is going on here but it is a pretty good movie i was just blown away by the way the movie moves the acting was okay the plot was interesting and the special,1,0,52.4,0,0,0,0,Genuine
CUST01609,PROD-MaT-2519,3,26-03-2024,,being a star trek fan i approached this finnish homage to the franchise with some trepidation apart from the costumes there was really no attempt to emulate the moral fortitude of our well known heroes such as spock and captain kirk in this version morality flew out of the window that said i w,1,0,16.04,0,0,0,0,Genuine
CUST01610,PROD-SaO-2139,4,08-05-2023,21-05-2023,well made hat soft and comfortable great quality also its been used to wash my hands i am very happy,1,0,31.9,0,0,0,0,Genuine
CUST01611,PROD-MaT-5803,5,11-11-2023,16-11-2023,one of the all time best movies i ever saw i saw it for the first time last night,1,0,29.11,0,0,0,0,Genuine
CUST01612,PROD-KS-2535,4,10-06-2022,13-06-2022,i got this book for free the author has a good grasp on how to make a booki read this book in the last few days and have enjoyed it the characters are well written and well developed i would highly recommend this booki really enjoyed this book the first book was a,1,0,63.19,0,1,25,5,Genuine
CUST01613,PROD-TaHI-4432,5,14-06-2024,22-06-2024,so far its been great i love the look and feel of this lamp im using it for painting the rooms im working in and the,1,0,26.8,0,0,0,0,Genuine
CUST01614,PROD-CSaJ-3615,5,23-03-2024,,i purchased these shoes for my husband and he absolutely love them hes in sales you he is on his feet all day long and he keeps thanking me for buying them for him plus they are very well made comfortable and also very stylist both my husband and i think they are great find and well worth t,1,0,39.97,0,0,0,0,Genuine
CUST01615,PROD-SaO-6925,5,14-07-2023,,i ordered these in size small i am lbs and ordered a size large the fit is perfect and the fit is tight,1,0,41.58,0,1,25,5,Genuine
CUST01616,PROD-E-4923,4,13-04-2023,22-04-2023,i have two i have a wide screen and two inch thick screen i have one i have a wide screen i have the wide screen and two inch thick screen i have the wide screen i have the wide screen i have the wide screen and the wide screen i have the wide screen and the wide,1,0,37.39,0,0,0,0,Genuine
CUST01617,PROD-TaG-8019,5,18-02-2024,25-02-2024,rinsed cerakote in my oz paasche glass bottle easily and cleaning was a breeze on my hset single action airbrush,1,0,20.79,0,0,0,0,Genuine
CUST01618,PROD-HaK-3646,4,20-05-2023,,bought a couple of these to go on my coleman stove under my coleman camp ovennbspa datahookproductlinklinked classalinknormal hrefcolemancampovenxxinchdpbpurjarefcm_cr_arp_d_rvw_txtieutfcoleman camp oven x x inch,1,0,12.56,0,0,0,0,Genuine
CUST01619,PROD-HaK-3927,5,12-11-2022,17-11-2022,nice really sends the air out of the roomvery good qualitynice sturdy and functional great for the price,1,0,25.86,0,0,0,0,Genuine
CUST01620,PROD-SaO-8428,5,08-03-2024,,this thing is the coolest its perfect for my little hands doesnt have a complicated lock to close and exactly what i was looking for ive been wanting a small versatile knife it exceeded my expectations and it will be used daily i received a discount in return for my honest review,1,0,32.62,0,1,25,5,Genuine
CUST01621,PROD-KS-1409,4,11-01-2022,,christina grey cooper is giving us an inside look at her characters this is a must readi read this book in the last few days and have enjoyed it the characters are well written and well developed i look forward to reading more from this authorit was a good book and a good read i will read mor,1,0,51.39,0,0,0,0,Genuine
CUST01622,PROD-MaT-6881,5,07-07-2023,12-07-2023,by reputation meryl streep seals her legend in this hardly observed crime whodunnit receiving no oscar nod or academy mention for a performance that is astoundingly real in its exactness in the character of lindy chamberlain charged with the murder of her own daughter in the australia back water,1,0,13.62,0,0,0,0,Genuine
CUST01623,PROD-TaG-3266,5,08-07-2024,17-07-2024,great case just in case cute not too big great for baby,1,0,39.89,0,0,0,0,Genuine
CUST01624,PROD-E-6310,5,23-02-2022,27-02-2022,great tablet ive been using it for a few days now and its had very few hiccups writing this with the tablet now runs smooth and very responsive though i highly recommend the keyboard as typing on a touch screen is a bit less fun than on a real keyboard the apps are also mostly made for the phon,1,0,31.71,0,1,25,5,Genuine
CUST01625,PROD-E-4946,2,27-10-2023,,its not so friendly but you get what you pay for,1,0,51.74,0,0,0,0,Genuine
CUST01626,PROD-TaG-6930,5,27-04-2024,,this case is the perfect companion for your minecraft minis the compartments are actually big enough that you can get two into most of them to double its effective storage some of the minecraft minis are bigger and dont fit with two in one compartment but for the most part they work great i,1,0,22.09,0,1,25,5,Genuine
CUST01627,PROD-KS-1488,5,13-05-2023,26-05-2023,these books are fantastic if you have read the previous books in the series you know what the story is about,1,0,39.13,0,1,25,5,Genuine
CUST01628,PROD-TaHI-5010,5,14-12-2022,21-12-2022,this is a sharp knife i love the finish the blade is a little sharp,1,0,52.79,0,0,0,0,Genuine
CUST01629,PROD-TaG-9348,4,26-10-2022,02-11-2022,door broke off constantly at first it was easy to pop back on but now i cant get it on anymore otherwise its pretty good quality the figures are nice but my son just uses the castle with his angry birds figures,1,0,23.4,0,0,0,0,Genuine
CUST01630,PROD-TaHI-5010,5,06-09-2023,,comes with a lit light green strip across the top indicating protected that can serve as a night light,1,0,18.84,0,0,0,0,Genuine
CUST01631,PROD-E-6947,2,31-05-2023,,this power supply causes the cpu to fail not sure if its a technical issue or just a hardware problem i am using this,1,0,20.23,0,0,0,0,Genuine
CUST01632,PROD-HaK-3504,1,12-10-2024,22-10-2024,this thing sucks it is not an easy to clean i will admit that i have been using this for a long time and i am not,1,0,27.17,0,0,0,0,Genuine
CUST01633,PROD-TaHI-4432,5,05-10-2022,13-10-2022,one of the best values that i have ever owned i will be purchasing more in the futurei bought this to replace the schlage bulb that i replaced with this one it works great and the size is perfect i used it for the kitchen and kitchen tables i did have to replace the bulb on the kit,1,0,78.73,40,1,25,21,Genuine
CUST01634,PROD-PS-8123,5,18-02-2024,,if you want to play with it you need to take it off i have one cat that loves it and the other one hates it i think the reason its so difficult to remove is because its so thin if youre trying to play with it you have to bend it to the point that it can be attached to the carpet i will,1,0,45.74,0,0,0,0,Genuine
CUST01635,PROD-B-4483,5,17-11-2023,,typical grisham pageturner who knew there was so much action and adventure surrounding rural courtrooms even got some jets in it,1,0,14.51,0,0,0,0,Genuine
CUST01636,PROD-PS-8123,5,06-10-2022,20-10-2022,of our dogs eat this the only problem is that its kind of hard to find we bought it for our house and,1,0,45.61,0,0,0,0,Genuine
CUST01637,PROD-SaO-1750,5,08-09-2024,,this mug is the best coffee mug i ever bought i live in mi by the tine i walk from the front door to my car in the morning about feet my coffee used to get cold in my old mug not anymore my coffee stays nice and hot for at least hours,1,0,44.45,0,0,0,0,Genuine
CUST01638,PROD-CSaJ-4611,1,20-08-2023,,do not buy the sandals at least snake color this is not clarks made in china very bad i could not walk around my room in apartment very slippery sole when i was walking i felt like i could fall down easy very uncomfortable another disappointing moment is they are made from synthetic materi,1,0,17.9,0,0,0,0,Genuine
CUST01639,PROD-B-4483,4,12-05-2023,21-05-2023,this one kept me guessing the story is a good one the characters are well developed the story is interesting but,1,0,55.78,0,0,0,0,Genuine
CUST01640,PROD-HaK-9317,5,22-08-2022,,why we never tried this one the only reason i gave it stars is because i just cant get the suction to run smoothly the suction is so great its like,1,0,30.97,0,0,0,0,Genuine
CUST01641,PROD-KS-7912,2,04-01-2023,,this is not one of her better stories the storyline was choppy and abrupt at times and there were multiple editing errors i have enjoyed her stories so far and will try again but this was fell flat for me,1,0,24.49,0,0,0,0,Genuine
CUST01642,PROD-SaO-6925,5,03-08-2024,,ok if you got the old ones youd have to purchase a new onevery nicei bought this for a friend and he is a big fan i used it to make a little makeshift fire starter in our house he liked it so much that he bought one for him he will probably use it for a lot of things it is very easy to,1,0,43.11,0,0,0,0,Genuine
CUST01643,PROD-TaHI-3677,4,20-08-2023,,i was surprised at how small this ballast is compared to the old ballast it has a larger amperage rating than the old ballast and the mounting was a bit difficult because you have to drill another hole it is a few inches shorter than the old models i tried it and it worked just fine in a very ve,1,0,22.88,0,0,0,0,Genuine
CUST01644,PROD-MaT-2291,3,17-04-2024,,i saw this movie in the theatres limited run for academy qualifications expected much for disappointed as i could not get an emotional attachment when emotion was vital to the storyline also its hard for nonjapanese to understand the ghost world myths so that may have something to do with it,1,0,18.98,0,0,0,0,Genuine
CUST01645,PROD-PS-6573,3,13-09-2023,18-09-2023,this is the second drinkwell fountain i have bought and it is a nice fountain for the price,1,0,65.11,0,0,0,0,Genuine
CUST01646,PROD-TaHI-4598,4,16-05-2024,,fantastic safe for the money i love the tools my husband likes it too i highly recommend the plastic parts are very sturdy and the cover is very sturdy the blades are very sharp and the blade is very thin i would not recommend this product to a friend or family membervery good product,1,0,37.89,0,2,60,12,Genuine
CUST01647,PROD-MaT-5333,4,08-09-2024,19-09-2024,this was an interesting story and i thought it was good there were a few moments in the movie that were a bit over the top but overall a great movie if you like this type of movie you will enjoy it if you are not into the genre you will like it i would recommend this movie to anyone,1,0,41.32,0,0,0,0,Genuine
CUST01648,PROD-PS-3591,5,06-05-2024,20-05-2024,i love that it has a stretchy design which is a nice bonus i have one cat that loves to jump in the middle of the room and the other is very picky they both love the sound of the toy and i love that it has two squeakers,1,0,29.92,0,0,0,0,Genuine
CUST01649,PROD-MaT-5803,3,24-06-2022,07-07-2022,i was looking forward to this movie and thought it would be a nice addition to my collection i had not seen it yet but i am sure i will i enjoyed it i had no idea that this film would be so well written and acted the acting was great i liked the acting and the movie had a lot of action i also,1,0,56.79,0,0,0,0,Genuine
CUST01650,PROD-TaHI-5422,5,29-12-2023,,for the money its an excellent value its for light duty home use as long as your not trying to grind inch rebar to a point you should be ok i use it for sharpening drill bits and chisels,1,0,24.77,0,0,0,0,Genuine
CUST01651,PROD-SaO-6925,5,29-03-2024,,mtech has stepped their game up considerably this thing is indestructible built like a tank and has a sweet sweet design thank you mtech keep it up,1,0,24.17,0,0,0,0,Genuine
CUST01652,PROD-CSaJ-5552,4,31-05-2024,07-06-2024,only stars because the material is so thin and thin the only reason i gave it stars is that the front of the shoe is slightly too tight the front of the shoe is a little smaller than the front,1,0,68.02,0,0,0,0,Genuine
CUST01653,PROD-E-1319,5,11-11-2024,,shake the walls this thing is awesome lotta nice features super easy to use and doesnt heat up that much i love the sound outta this,1,0,23.87,0,1,25,5,Genuine
CUST01654,PROD-E-4946,5,29-03-2023,08-04-2023,bought of these cases for my wife the two cases are for my wifes desk the case is a nice solid construction and the case is sturdy the only thing that is not great about this case is that it is not very,1,0,47.49,0,0,0,0,Genuine
CUST01655,PROD-E-8962,5,21-10-2024,31-10-2024,nice dongle compatible with my canon eos rebel ti,1,0,8.98,0,0,0,0,Genuine
